,loan_status
0,0.06831814348697662
1,0.00622071186080575
2,0.0019149018917232752
3,0.005765008740127087
4,0.0024332324974238873
5,0.0036204345524311066
6,0.02878720685839653
7,0.07565812021493912
8,0.5475408434867859
9,0.042561717331409454
10,0.005889270454645157
11,0.36259469389915466
12,0.05028001219034195
13,0.020969295874238014
14,0.01072716899216175
15,0.006068168208003044
16,0.6267149448394775
17,0.0010506430407986045
18,0.036876510828733444
19,0.0305891465395689
20,0.0010132384486496449
21,0.0038092320319265127
22,0.0016996492631733418
23,0.010405898094177246
24,0.8891269564628601
25,0.056041959673166275
26,0.0004959453945048153
27,0.019232211634516716
28,0.0031161666847765446
29,0.009386558085680008
30,0.040117330849170685
31,0.3941141366958618
32,0.004140337463468313
33,0.12313924729824066
34,0.10193202644586563
35,0.05403530225157738
36,0.005287344567477703
37,0.04309042543172836
38,0.5075308084487915
39,0.40177157521247864
40,0.002830476500093937
41,0.0024765627458691597
42,0.01821603812277317
43,0.0014590666396543384
44,0.1900714784860611
45,0.1859382838010788
46,0.00262730591930449
47,0.036687493324279785
48,0.1860228180885315
49,0.07368917018175125
50,0.006809649523347616
51,0.036968477070331573
52,0.011395948007702827
53,0.02512301132082939
54,0.003360450267791748
55,0.9294271469116211
56,0.01015266589820385
57,0.002943088300526142
58,0.9724740982055664
59,0.34618955850601196
60,0.25095874071121216
61,0.0005964086740277708
62,0.2535809874534607
63,0.015090973116457462
64,0.002377771772444248
65,0.0007651869091205299
66,0.006315717473626137
67,0.988556444644928
68,0.9476315379142761
69,0.023378564044833183
70,0.026045450940728188
71,0.007192146964371204
72,0.24545909464359283
73,0.07146905362606049
74,0.001908795558847487
75,0.05635141581296921
76,0.0032021591905504465
77,0.014941715635359287
78,0.010979815386235714
79,0.0017333191353827715
80,0.003013631096109748
81,0.974026083946228
82,0.009846717119216919
83,0.004616416525095701
84,0.03567911684513092
85,0.9870125651359558
86,0.0035593651700764894
87,0.9661954045295715
88,0.006725383922457695
89,0.11491642147302628
90,0.02965260110795498
91,0.07044235616922379
92,0.003530193353071809
93,0.01840495504438877
94,0.43870916962623596
95,0.0030614498537033796
96,0.019068030640482903
97,0.05088873207569122
98,0.9618611931800842
99,0.006854507606476545
100,0.00530004408210516
101,0.1565730720758438
102,0.005671572405844927
103,0.000866765680257231
104,0.2055143564939499
105,0.0052276067435741425
106,0.009526007808744907
107,0.9343112707138062
108,0.0015358668752014637
109,0.026241455227136612
110,0.005360989365726709
111,0.07728595286607742
112,0.0012838562251999974
113,0.03533884882926941
114,0.9684582352638245
115,0.0024229425471276045
116,0.12316108494997025
117,0.0003033494285773486
118,0.006325246766209602
119,0.004864090122282505
120,0.9062262177467346
121,0.9632750749588013
122,0.01171038020402193
123,0.09543237090110779
124,0.9620786309242249
125,0.00369076756760478
126,0.9850403070449829
127,0.012725026346743107
128,0.0006818488473072648
129,0.9638299345970154
130,0.10631322860717773
131,0.014867950230836868
132,0.020058615133166313
133,0.0414598286151886
134,0.12442998588085175
135,0.08728329837322235
136,0.34300628304481506
137,0.9992427825927734
138,0.005545428954064846
139,0.006258762441575527
140,0.3193798363208771
141,0.010745953768491745
142,0.9650856852531433
143,0.007556740660220385
144,0.01182035356760025
145,0.02700328826904297
146,0.04265779256820679
147,0.004138770513236523
148,0.036379940807819366
149,0.03250313550233841
150,0.03604750335216522
151,0.08948327600955963
152,0.004907263442873955
153,0.044741228222846985
154,0.04517354443669319
155,0.025704462081193924
156,0.012113627977669239
157,0.0005149279022589326
158,0.04637691751122475
159,0.02742924913764
160,0.00831290427595377
161,0.016482237726449966
162,0.0109018599614501
163,0.997882068157196
164,0.0006467432831414044
165,0.013683452270925045
166,0.021156640723347664
167,0.0030740806832909584
168,0.027095140889286995
169,0.01834387332201004
170,0.009126982651650906
171,0.08081834018230438
172,0.008036189712584019
173,0.1735284924507141
174,0.0028553418815135956
175,0.017126766964793205
176,0.011704079806804657
177,0.003511543618515134
178,0.013702984899282455
179,0.016022779047489166
180,0.008613348938524723
181,0.043345071375370026
182,0.010797073133289814
183,0.08108421415090561
184,0.042254749685525894
185,0.03393939882516861
186,0.015471809543669224
187,0.06942254304885864
188,0.027585972100496292
189,0.01225083228200674
190,0.008510333485901356
191,0.028307009488344193
192,0.0058587053790688515
193,0.011075611226260662
194,0.9793823957443237
195,0.04231397062540054
196,0.01567414402961731
197,0.014022369869053364
198,0.011976780369877815
199,0.10022115707397461
200,0.0054749916307628155
201,0.021122628822922707
202,0.030064616352319717
203,0.0034942696802318096
204,0.006680727005004883
205,0.01193371880799532
206,0.0004880564520135522
207,0.08408661931753159
208,0.007102219387888908
209,0.0166477020829916
210,0.06287530809640884
211,0.11912807077169418
212,0.00607939762994647
213,0.5560736656188965
214,0.10415167361497879
215,0.01191560085862875
216,0.006019719876348972
217,0.03495769202709198
218,0.024192212149500847
219,0.006053650286048651
220,0.08183570951223373
221,0.9572975635528564
222,0.05080945044755936
223,0.015026479959487915
224,0.9942694902420044
225,0.01670338772237301
226,0.38550275564193726
227,0.018685845658183098
228,0.0018966365605592728
229,0.04968501627445221
230,0.0347176119685173
231,0.001403804519213736
232,0.03652196377515793
233,0.10556589066982269
234,0.004853602033108473
235,0.4681057035923004
236,0.015706628561019897
237,0.025391027331352234
238,0.006179036106914282
239,0.021677052602171898
240,0.00734117953106761
241,0.6798108816146851
242,0.09395063668489456
243,0.0007524939719587564
244,0.08793194591999054
245,0.033069781959056854
246,0.9689406752586365
247,0.06017202511429787
248,0.00012210669228807092
249,0.08591590076684952
250,0.005449414718896151
251,0.0008281974587589502
252,0.1419091820716858
253,0.005866589490324259
254,0.007123020477592945
255,0.1220846176147461
256,0.004762602970004082
257,0.02108915150165558
258,0.000908028450794518
259,0.01153447013348341
260,0.0048651196993887424
261,0.025850428268313408
262,0.0025881098117679358
263,0.0012641275534406304
264,0.004649150650948286
265,0.016514990478754044
266,0.01288066990673542
267,0.04238533228635788
268,0.02114490605890751
269,0.003921355586498976
270,0.1492338329553604
271,0.08147154748439789
272,0.004446542821824551
273,0.13742177188396454
274,0.012005331926047802
275,0.013651902787387371
276,0.9845671057701111
277,0.1215929165482521
278,0.1034378707408905
279,0.11954627186059952
280,0.004155410919338465
281,0.10143909603357315
282,0.9618983864784241
283,0.02766476199030876
284,0.9982191920280457
285,0.005354322027415037
286,0.031916044652462006
287,0.012020282447338104
288,0.13455051183700562
289,0.001599577721208334
290,0.02558128349483013
291,0.0008412559400312603
292,0.008565977215766907
293,0.007064617704600096
294,0.005001990124583244
295,0.003870126325637102
296,0.2260967493057251
297,0.020939558744430542
298,0.14409074187278748
299,0.9724636077880859
300,0.0005299851181916893
301,0.002350413706153631
302,0.0026263725012540817
303,0.0015746272401884198
304,0.02992129512131214
305,0.0040802727453410625
306,0.010110047645866871
307,0.007938850671052933
308,0.009006381966173649
309,0.014923375099897385
310,0.578883171081543
311,0.9877740740776062
312,0.012950233183801174
313,0.027335617691278458
314,0.011744080111384392
315,0.09828492999076843
316,0.0012547301594167948
317,0.0005135757382959127
318,0.01804625801742077
